Date,"Close Price"
"2017-05-08 03:14:00",1566.65
"2017-05-08 03:15:00",1568.41
"2017-05-08 03:16:00",1567.3
"2017-05-08 03:17:00",1567.36
"2017-05-08 03:18:00",1567.93
"2017-05-08 03:19:00",1568.07
"2017-05-08 03:20:00",1567.89
"2017-05-08 03:21:00",1565.67
"2017-05-08 03:22:00",1564.73
"2017-05-08 03:23:00",1565.27
"2017-05-08 03:24:00",1565.1
"2017-05-08 03:25:00",1566.21
"2017-05-08 03:26:00",1567.02
"2017-05-08 03:27:00",1568.78
"2017-05-08 03:28:00",1567.78
"2017-05-08 03:29:00",1567.7
"2017-05-08 03:30:00",1567.78
"2017-05-08 03:31:00",1567.24
"2017-05-08 03:32:00",1563.64
"2017-05-08 03:33:00",1563.46
"2017-05-08 03:34:00",1563.63
"2017-05-08 03:35:00",1563.54
"2017-05-08 03:36:00",1565.61
"2017-05-08 03:37:00",1565.76
"2017-05-08 03:38:00",1565.14
"2017-05-08 03:39:00",1564.49
"2017-05-08 03:40:00",1564.52
"2017-05-08 03:41:00",1564.09
"2017-05-08 03:42:00",1563.77
"2017-05-08 03:43:00",1564.17
"2017-05-08 03:44:00",1564.51
"2017-05-08 03:45:00",1564.53
"2017-05-08 03:46:00",1564.02
"2017-05-08 03:47:00",1563.95
"2017-05-08 03:48:00",1563.26
"2017-05-08 03:49:00",1563.06
"2017-05-08 03:50:00",1563.38
"2017-05-08 03:51:00",1563.54
"2017-05-08 03:52:00",1562.8
"2017-05-08 03:53:00",1563.58
"2017-05-08 03:54:00",1563.93
"2017-05-08 03:55:00",1563.87
"2017-05-08 03:56:00",1563.68
"2017-05-08 03:57:00",1563.29
"2017-05-08 03:58:00",1563.33
"2017-05-08 03:59:00",1564.23
"2017-05-08 04:00:00",1564.06
"2017-05-08 04:01:00",1564.43
"2017-05-08 04:02:00",1564.74
"2017-05-08 04:03:00",1564.94
"2017-05-08 04:04:00",1564.8
"2017-05-08 04:05:00",1565.12
"2017-05-08 04:06:00",1564.48
"2017-05-08 04:07:00",1564.49
"2017-05-08 04:08:00",1565.07
"2017-05-08 04:09:00",1564.66
"2017-05-08 04:10:00",1564.65
"2017-05-08 04:11:00",1564.57
"2017-05-08 04:12:00",1564.9
"2017-05-08 04:13:00",1565.03
"2017-05-08 04:14:00",1565.52
"2017-05-08 04:15:00",1567.73
"2017-05-08 04:16:00",1568.25
"2017-05-08 04:17:00",1568.83
"2017-05-08 04:18:00",1569.49
"2017-05-08 04:19:00",1570.53
"2017-05-08 04:20:00",1570.18
"2017-05-08 04:21:00",1570.45
"2017-05-08 04:22:00",1571.14
"2017-05-08 04:23:00",1570.61
"2017-05-08 04:24:00",1570.14
"2017-05-08 04:25:00",1568.91
"2017-05-08 04:26:00",1567.34
"2017-05-08 04:27:00",1568.08
"2017-05-08 04:28:00",1568.12
"2017-05-08 04:29:00",1568.41
"2017-05-08 04:30:00",1568.51
"2017-05-08 04:31:00",1567.65
"2017-05-08 04:32:00",1567.21
"2017-05-08 04:33:00",1568.71
"2017-05-08 04:34:00",1568.85
"2017-05-08 04:35:00",1568.64
"2017-05-08 04:36:00",1566.9
"2017-05-08 04:37:00",1566.56
"2017-05-08 04:38:00",1565.82
"2017-05-08 04:39:00",1566.41
"2017-05-08 04:40:00",1566.52
"2017-05-08 04:41:00",1565.99
"2017-05-08 04:42:00",1566.04
"2017-05-08 04:43:00",1566.41
"2017-05-08 04:44:00",1566.7
"2017-05-08 04:45:00",1567.39
"2017-05-08 04:46:00",1567.82
"2017-05-08 04:47:00",1570.78
"2017-05-08 04:48:00",1571.25
"2017-05-08 04:49:00",1572.01
"2017-05-08 04:50:00",1570.2
"2017-05-08 04:51:00",1570.02
"2017-05-08 04:52:00",1569.26
"2017-05-08 04:53:00",1569.99
"2017-05-08 04:54:00",1570.5
"2017-05-08 04:55:00",1570.59
"2017-05-08 04:56:00",1570.09
"2017-05-08 04:57:00",1569.96
"2017-05-08 04:58:00",1569.9
"2017-05-08 04:59:00",1569.37
"2017-05-08 05:00:00",1570.69
"2017-05-08 05:01:00",1570.18
"2017-05-08 05:02:00",1570.98
"2017-05-08 05:03:00",1570.81
"2017-05-08 05:04:00",1570.59
"2017-05-08 05:05:00",1571.1
"2017-05-08 05:06:00",1570.92
"2017-05-08 05:07:00",1573.58
"2017-05-08 05:08:00",1572.21
"2017-05-08 05:09:00",1572.4
"2017-05-08 05:10:00",1572.72
"2017-05-08 05:11:00",1572.92
"2017-05-08 05:12:00",1574.31
"2017-05-08 05:13:00",1573.52
"2017-05-08 05:14:00",1573.06
"2017-05-08 05:15:00",1573.57
"2017-05-08 05:16:00",1574.35
"2017-05-08 05:17:00",1575.15
"2017-05-08 05:18:00",1577.9
"2017-05-08 05:19:00",1579.47
"2017-05-08 05:20:00",1580.33
"2017-05-08 05:21:00",1581.06
"2017-05-08 05:22:00",1580.56
"2017-05-08 05:23:00",1580.38
"2017-05-08 05:24:00",1581.6
"2017-05-08 05:25:00",1582.14
"2017-05-08 05:26:00",1582.35
"2017-05-08 05:27:00",1581.9
"2017-05-08 05:28:00",1582.25
"2017-05-08 05:29:00",1583.42
"2017-05-08 05:30:00",1583.78
"2017-05-08 05:31:00",1584.44
"2017-05-08 05:32:00",1582.74
"2017-05-08 05:33:00",1583.25
"2017-05-08 05:34:00",1583.27
"2017-05-08 05:35:00",1582.73
"2017-05-08 05:36:00",1581.55
"2017-05-08 05:37:00",1581.99
"2017-05-08 05:38:00",1582.33
"2017-05-08 05:39:00",1580.87
"2017-05-08 05:40:00",1579.32
"2017-05-08 05:41:00",1580.99
"2017-05-08 05:42:00",1581.4
"2017-05-08 05:43:00",1581.63
"2017-05-08 05:44:00",1581.55
"2017-05-08 05:45:00",1584.94
"2017-05-08 05:46:00",1584.16
"2017-05-08 05:47:00",1584.72
"2017-05-08 05:48:00",1581.58
"2017-05-08 05:49:00",1583.32
"2017-05-08 05:50:00",1582.78
"2017-05-08 05:51:00",1583.01
"2017-05-08 05:52:00",1586.23
"2017-05-08 05:53:00",1586.78
"2017-05-08 05:54:00",1587.89
"2017-05-08 05:55:00",1586.4
"2017-05-08 05:56:00",1587.49
"2017-05-08 05:57:00",1588.54
"2017-05-08 05:58:00",1587.55
"2017-05-08 05:59:00",1587.6
"2017-05-08 06:00:00",1588.2
"2017-05-08 06:01:00",1588.89
"2017-05-08 06:02:00",1588.49
"2017-05-08 06:03:00",1588.33
"2017-05-08 06:04:00",1588.55
"2017-05-08 06:05:00",1588.31
"2017-05-08 06:06:00",1588.19
"2017-05-08 06:07:00",1588.89
"2017-05-08 06:08:00",1589.88
"2017-05-08 06:09:00",1589.99
"2017-05-08 06:10:00",1590.08
"2017-05-08 06:11:00",1591.09
"2017-05-08 06:12:00",1592.13
"2017-05-08 06:13:00",1591.87
"2017-05-08 06:14:00",1592.74
"2017-05-08 06:15:00",1592.16
"2017-05-08 06:16:00",1592.88
"2017-05-08 06:17:00",1590.83
"2017-05-08 06:18:00",1591.11
"2017-05-08 06:19:00",1591.47
"2017-05-08 06:20:00",1591.81
"2017-05-08 06:21:00",1594.12
"2017-05-08 06:22:00",1596.45
"2017-05-08 06:23:00",1596.7
"2017-05-08 06:24:00",1596.69
"2017-05-08 06:25:00",1597.58
"2017-05-08 06:26:00",1596.55
"2017-05-08 06:27:00",1595.13
"2017-05-08 06:28:00",1593.94
"2017-05-08 06:29:00",1594.39
"2017-05-08 06:30:00",1594.19
"2017-05-08 06:31:00",1594.06
"2017-05-08 06:32:00",1594.31
"2017-05-08 06:33:00",1594.02
"2017-05-08 06:34:00",1594.49
"2017-05-08 06:35:00",1594.22
"2017-05-08 06:36:00",1593.77
"2017-05-08 06:37:00",1593.61
"2017-05-08 06:38:00",1593.74
"2017-05-08 06:39:00",1592.91
"2017-05-08 06:40:00",1592.97
"2017-05-08 06:41:00",1593.41
"2017-05-08 06:42:00",1593.53
"2017-05-08 06:43:00",1592.84
"2017-05-08 06:44:00",1592.82
"2017-05-08 06:45:00",1592.02
"2017-05-08 06:46:00",1590.64
"2017-05-08 06:47:00",1589.61
"2017-05-08 06:48:00",1588.29
"2017-05-08 06:49:00",1585.66
"2017-05-08 06:50:00",1586.64
"2017-05-08 06:51:00",1587.38
"2017-05-08 06:52:00",1587.85
"2017-05-08 06:53:00",1588.27
"2017-05-08 06:54:00",1588.93
"2017-05-08 06:55:00",1589.11
"2017-05-08 06:56:00",1591.03
"2017-05-08 06:57:00",1592.52
"2017-05-08 06:58:00",1593.79
"2017-05-08 06:59:00",1592.5
"2017-05-08 07:00:00",1591.42
"2017-05-08 07:01:00",1592.72
"2017-05-08 07:02:00",1592.72
"2017-05-08 07:03:00",1592.61
"2017-05-08 07:04:00",1593.48
"2017-05-08 07:05:00",1593.57
"2017-05-08 07:06:00",1593.57
"2017-05-08 07:07:00",1594.11
"2017-05-08 07:08:00",1594.14
"2017-05-08 07:09:00",1594.19
"2017-05-08 07:10:00",1594.51
"2017-05-08 07:11:00",1594.13
"2017-05-08 07:12:00",1594.39
"2017-05-08 07:13:00",1593.3
"2017-05-08 07:14:00",1592.61
"2017-05-08 07:15:00",1592.13
"2017-05-08 07:16:00",1592.16
"2017-05-08 07:17:00",1593.17
"2017-05-08 07:18:00",1593.23
"2017-05-08 07:19:00",1593.38
"2017-05-08 07:20:00",1593.35
"2017-05-08 07:21:00",1593.17
"2017-05-08 07:22:00",1593.66
"2017-05-08 07:23:00",1593.59
"2017-05-08 07:24:00",1594.12
"2017-05-08 07:25:00",1595.88
"2017-05-08 07:26:00",1595.94
"2017-05-08 07:27:00",1596.16
"2017-05-08 07:28:00",1596.71
"2017-05-08 07:29:00",1597
"2017-05-08 07:30:00",1597.53
"2017-05-08 07:31:00",1597.45
"2017-05-08 07:32:00",1598.15
"2017-05-08 07:33:00",1598.44
"2017-05-08 07:34:00",1598.17
"2017-05-08 07:35:00",1597.69
"2017-05-08 07:36:00",1597.33
"2017-05-08 07:37:00",1597
"2017-05-08 07:38:00",1596.9
"2017-05-08 07:39:00",1596.97
"2017-05-08 07:40:00",1596.79
"2017-05-08 07:41:00",1596.3
"2017-05-08 07:42:00",1596.78
"2017-05-08 07:43:00",1596.45
"2017-05-08 07:44:00",1595.87
"2017-05-08 07:45:00",1595.31
"2017-05-08 07:46:00",1595.1
"2017-05-08 07:47:00",1594.68
"2017-05-08 07:48:00",1594.38
"2017-05-08 07:49:00",1595.28
"2017-05-08 07:50:00",1595.45
"2017-05-08 07:51:00",1594.82
"2017-05-08 07:52:00",1594.86
"2017-05-08 07:53:00",1594.91
"2017-05-08 07:54:00",1594.56
"2017-05-08 07:55:00",1595.47
"2017-05-08 07:56:00",1594.13
"2017-05-08 07:57:00",1594.15
"2017-05-08 07:58:00",1595.03
"2017-05-08 07:59:00",1594.75
"2017-05-08 08:00:00",1594.59
"2017-05-08 08:01:00",1594.46
"2017-05-08 08:02:00",1594.77
"2017-05-08 08:03:00",1595.39
"2017-05-08 08:04:00",1596.52
"2017-05-08 08:05:00",1596.26
"2017-05-08 08:06:00",1596.68
"2017-05-08 08:07:00",1597.7
"2017-05-08 08:08:00",1598.2
"2017-05-08 08:09:00",1597.69
"2017-05-08 08:10:00",1597.91
"2017-05-08 08:11:00",1598.29
"2017-05-08 08:12:00",1599.04
"2017-05-08 08:13:00",1599.19
"2017-05-08 08:14:00",1599.68
"2017-05-08 08:15:00",1599.79
"2017-05-08 08:16:00",1599.81
"2017-05-08 08:17:00",1599.85
"2017-05-08 08:18:00",1599.91
"2017-05-08 08:19:00",1600.03
"2017-05-08 08:20:00",1600.19
"2017-05-08 08:21:00",1600.07
"2017-05-08 08:22:00",1600.13
"2017-05-08 08:23:00",1599.89
"2017-05-08 08:24:00",1600.23
"2017-05-08 08:25:00",1600.13
"2017-05-08 08:26:00",1600.4
"2017-05-08 08:27:00",1600.4
"2017-05-08 08:28:00",1600.08
"2017-05-08 08:29:00",1600.62
"2017-05-08 08:30:00",1601.05
"2017-05-08 08:31:00",1600.88
"2017-05-08 08:32:00",1600.61
"2017-05-08 08:33:00",1600.94
"2017-05-08 08:34:00",1600.76
"2017-05-08 08:35:00",1600.42
"2017-05-08 08:36:00",1599.22
"2017-05-08 08:37:00",1598.81
"2017-05-08 08:38:00",1598.79
"2017-05-08 08:39:00",1599.01
"2017-05-08 08:40:00",1598.95
"2017-05-08 08:41:00",1598.63
"2017-05-08 08:42:00",1598.5
"2017-05-08 08:43:00",1598.69
"2017-05-08 08:44:00",1598.18
"2017-05-08 08:45:00",1597.59
"2017-05-08 08:46:00",1597.03
"2017-05-08 08:47:00",1596.29
"2017-05-08 08:48:00",1595.41
"2017-05-08 08:49:00",1595.66
"2017-05-08 08:50:00",1595.35
"2017-05-08 08:51:00",1595.76
"2017-05-08 08:52:00",1595.22
"2017-05-08 08:53:00",1595.78
"2017-05-08 08:54:00",1595.4
"2017-05-08 08:55:00",1592.17
"2017-05-08 08:56:00",1592.16
"2017-05-08 08:57:00",1592.08
"2017-05-08 08:58:00",1591.35
"2017-05-08 08:59:00",1590.26
"2017-05-08 09:00:00",1590.24
"2017-05-08 09:01:00",1590.63
"2017-05-08 09:02:00",1590.79
"2017-05-08 09:03:00",1590.38
"2017-05-08 09:04:00",1590.66
"2017-05-08 09:05:00",1590.37
"2017-05-08 09:06:00",1590.53
"2017-05-08 09:07:00",1590.43
"2017-05-08 09:08:00",1590.6
"2017-05-08 09:09:00",1590.39
"2017-05-08 09:10:00",1590.1
"2017-05-08 09:11:00",1589.8
"2017-05-08 09:12:00",1590.65
"2017-05-08 09:13:00",1588.69
"2017-05-08 09:14:00",1589.25
"2017-05-08 09:15:00",1587.99
"2017-05-08 09:16:00",1587.67
"2017-05-08 09:17:00",1587.22
"2017-05-08 09:18:00",1586.95
"2017-05-08 09:19:00",1586.62
"2017-05-08 09:20:00",1586.56
"2017-05-08 09:21:00",1587.1
"2017-05-08 09:22:00",1587.78
"2017-05-08 09:23:00",1587.86
"2017-05-08 09:24:00",1588
"2017-05-08 09:25:00",1588.71
"2017-05-08 09:26:00",1588.07
"2017-05-08 09:27:00",1588.16
"2017-05-08 09:28:00",1588.08
"2017-05-08 09:29:00",1588.03
"2017-05-08 09:30:00",1588.47
"2017-05-08 09:31:00",1589.03
"2017-05-08 09:32:00",1589.71
"2017-05-08 09:33:00",1589.78
"2017-05-08 09:34:00",1589.69
"2017-05-08 09:35:00",1590.17
"2017-05-08 09:36:00",1590.94
"2017-05-08 09:37:00",1591.44
"2017-05-08 09:38:00",1590.83
"2017-05-08 09:39:00",1591.81
"2017-05-08 09:40:00",1592.19
"2017-05-08 09:41:00",1592.22
"2017-05-08 09:42:00",1592.96
"2017-05-08 09:43:00",1593.34
"2017-05-08 09:44:00",1593.86
"2017-05-08 09:45:00",1594.28
"2017-05-08 09:46:00",1593.67
"2017-05-08 09:47:00",1593.69
"2017-05-08 09:48:00",1593.73
"2017-05-08 09:49:00",1593.54
"2017-05-08 09:50:00",1593.73
"2017-05-08 09:51:00",1593.52
"2017-05-08 09:52:00",1593.81
"2017-05-08 09:53:00",1595.19
"2017-05-08 09:54:00",1595.96
"2017-05-08 09:55:00",1596.08
"2017-05-08 09:56:00",1595.67
"2017-05-08 09:57:00",1595.46
"2017-05-08 09:58:00",1595.39
"2017-05-08 09:59:00",1594.28
"2017-05-08 10:00:00",1594.82
"2017-05-08 10:01:00",1594.57
"2017-05-08 10:02:00",1592.08
"2017-05-08 10:03:00",1591.23
"2017-05-08 10:04:00",1590.07
"2017-05-08 10:05:00",1590.54
"2017-05-08 10:06:00",1590.17
"2017-05-08 10:07:00",1590.21
"2017-05-08 10:08:00",1591.77
"2017-05-08 10:09:00",1591.97
"2017-05-08 10:10:00",1586.66
"2017-05-08 10:11:00",1587.26
"2017-05-08 10:12:00",1588.14
"2017-05-08 10:13:00",1586.66
"2017-05-08 10:14:00",1584.21
"2017-05-08 10:15:00",1584.46
"2017-05-08 10:16:00",1585.21
"2017-05-08 10:17:00",1584.66
"2017-05-08 10:18:00",1585.33
"2017-05-08 10:19:00",1585.55
"2017-05-08 10:20:00",1584.22
"2017-05-08 10:21:00",1583.04
"2017-05-08 10:22:00",1582.53
"2017-05-08 10:23:00",1582.49
"2017-05-08 10:24:00",1583.24
"2017-05-08 10:25:00",1583.22
"2017-05-08 10:26:00",1584.5
"2017-05-08 10:27:00",1586.32
"2017-05-08 10:28:00",1586.2
"2017-05-08 10:29:00",1592.09
"2017-05-08 10:30:00",1594.56
"2017-05-08 10:31:00",1594.45
"2017-05-08 10:32:00",1594.83
"2017-05-08 10:33:00",1595.05
"2017-05-08 10:34:00",1595.54
"2017-05-08 10:35:00",1595.28
"2017-05-08 10:36:00",1596.04
"2017-05-08 10:37:00",1596.11
"2017-05-08 10:38:00",1595.33
"2017-05-08 10:39:00",1595.75
"2017-05-08 10:40:00",1594.66
"2017-05-08 10:41:00",1593.7
"2017-05-08 10:42:00",1593.8
"2017-05-08 10:43:00",1592.85
"2017-05-08 10:44:00",1593.05
"2017-05-08 10:45:00",1592.34
"2017-05-08 10:46:00",1592.52
"2017-05-08 10:47:00",1592.92
"2017-05-08 10:48:00",1593.7
"2017-05-08 10:49:00",1592.87
"2017-05-08 10:50:00",1592.86
"2017-05-08 10:51:00",1592.66
"2017-05-08 10:52:00",1592.3
"2017-05-08 10:53:00",1591.85
"2017-05-08 10:54:00",1591.06
"2017-05-08 10:55:00",1589.85
"2017-05-08 10:56:00",1588.32
"2017-05-08 10:57:00",1587.08
"2017-05-08 10:58:00",1586.38
"2017-05-08 10:59:00",1585.31
"2017-05-08 11:00:00",1581.75
"2017-05-08 11:01:00",1581.37
"2017-05-08 11:02:00",1581.86
"2017-05-08 11:03:00",1582.44
"2017-05-08 11:04:00",1582.83
"2017-05-08 11:05:00",1583.61
"2017-05-08 11:06:00",1584.14
"2017-05-08 11:07:00",1584.22
"2017-05-08 11:08:00",1583.34
"2017-05-08 11:09:00",1582.09
"2017-05-08 11:10:00",1580.42
"2017-05-08 11:11:00",1579.4
"2017-05-08 11:12:00",1579.18
"2017-05-08 11:13:00",1578.48
"2017-05-08 11:14:00",1579.1
"2017-05-08 11:15:00",1579.43
"2017-05-08 11:16:00",1580.89
"2017-05-08 11:17:00",1580.25
"2017-05-08 11:18:00",1580.86
"2017-05-08 11:19:00",1583.35
"2017-05-08 11:20:00",1580.43
"2017-05-08 11:21:00",1578.08
"2017-05-08 11:22:00",1577.95
"2017-05-08 11:23:00",1578.57
"2017-05-08 11:24:00",1578.47
"2017-05-08 11:25:00",1578.78
"2017-05-08 11:26:00",1578.74
"2017-05-08 11:27:00",1578.25
"2017-05-08 11:28:00",1578.36
"2017-05-08 11:29:00",1578.46
"2017-05-08 11:30:00",1578.8
"2017-05-08 11:31:00",1579.08
"2017-05-08 11:32:00",1578.83
"2017-05-08 11:33:00",1579.97
"2017-05-08 11:34:00",1580.49
"2017-05-08 11:35:00",1580.11
"2017-05-08 11:36:00",1581
"2017-05-08 11:37:00",1580.33
"2017-05-08 11:38:00",1579.49
"2017-05-08 11:39:00",1578.62
"2017-05-08 11:40:00",1577.82
"2017-05-08 11:41:00",1574.01
"2017-05-08 11:42:00",1574.35
"2017-05-08 11:43:00",1574.52
"2017-05-08 11:44:00",1575.02
"2017-05-08 11:45:00",1575.09
"2017-05-08 11:46:00",1575.52
"2017-05-08 11:47:00",1573.72
"2017-05-08 11:48:00",1573.62
"2017-05-08 11:49:00",1573.63
"2017-05-08 11:50:00",1573.48
"2017-05-08 11:51:00",1574.84
"2017-05-08 11:52:00",1577.32
"2017-05-08 11:53:00",1578.7
"2017-05-08 11:54:00",1579.42
"2017-05-08 11:55:00",1584.24
"2017-05-08 11:56:00",1584.93
"2017-05-08 11:57:00",1583.41
"2017-05-08 11:58:00",1583.76
"2017-05-08 11:59:00",1583.13
"2017-05-08 12:00:00",1580.4
"2017-05-08 12:01:00",1580.28
"2017-05-08 12:02:00",1580.96
"2017-05-08 12:03:00",1581.37
"2017-05-08 12:04:00",1582.44
"2017-05-08 12:05:00",1582.61
"2017-05-08 12:06:00",1583.77
"2017-05-08 12:07:00",1586.07
"2017-05-08 12:08:00",1585.82
"2017-05-08 12:09:00",1585.81
"2017-05-08 12:10:00",1585.48
"2017-05-08 12:11:00",1585.17
"2017-05-08 12:12:00",1581.67
"2017-05-08 12:13:00",1582.23
"2017-05-08 12:14:00",1582.86
"2017-05-08 12:15:00",1583.75
